human_gene_id,mouse_gene_id,zebrafish_gene_id,gene_name,gene_biotype,description,symbol
ENSG00000109181,NA,ENSG00000109181,UGT2B10,protein_coding,UDP glucuronosyltransferase family 2 member B10 [Source:HGNC Symbol;Acc:HGNC:12544],UGT2B10
ENSG00000135220,NA,ENSG00000135220,UGT2A3,protein_coding,UDP glucuronosyltransferase family 2 member A3 [Source:HGNC Symbol;Acc:HGNC:28528],UGT2A3
ENSG00000171234,NA,ENSG00000171234,UGT2B7,protein_coding,UDP glucuronosyltransferase family 2 member B7 [Source:HGNC Symbol;Acc:HGNC:12554],UGT2B7
ENSG00000213759,NA,ENSG00000213759,UGT2B11,protein_coding,UDP glucuronosyltransferase family 2 member B11 [Source:HGNC Symbol;Acc:HGNC:12545],UGT2B11
ENSG00000135226,NA,ENSG00000135226,UGT2B28,protein_coding,UDP glucuronosyltransferase family 2 member B28 [Source:HGNC Symbol;Acc:HGNC:13479],UGT2B28
ENSG00000156096,NA,ENSG00000156096,UGT2B4,protein_coding,UDP glucuronosyltransferase family 2 member B4 [Source:HGNC Symbol;Acc:HGNC:12553],UGT2B4
ENSG00000271271,NA,ENSG00000271271,UGT2A2,protein_coding,UDP glucuronosyltransferase family 2 member A2 [Source:HGNC Symbol;Acc:HGNC:28183],UGT2A2
ENSG00000173610,NA,ENSG00000173610,UGT2A1,protein_coding,UDP glucuronosyltransferase family 2 member A1 complex locus [Source:HGNC Symbol;Acc:HGNC:12542],UGT2A1
ENSG00000145626,NA,ENSG00000145626,UGT3A1,protein_coding,UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625],UGT3A1
ENSG00000120251,NA,ENSG00000120251,GRIA2,protein_coding,glutamate ionotropic receptor AMPA type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4572],GRIA2
ENSG00000107186,NA,ENSG00000107186,MPDZ,protein_coding,multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208],MPDZ
ENSG00000078140,NA,ENSG00000078140,UBE2K,protein_coding,ubiquitin conjugating enzyme E2 K [Source:HGNC Symbol;Acc:HGNC:4914],UBE2K
ENSG00000204899,NA,ENSG00000204899,MZT1,protein_coding,mitotic spindle organizing protein 1 [Source:HGNC Symbol;Acc:HGNC:33830],MZT1
ENSG00000109458,NA,ENSG00000109458,GAB1,protein_coding,GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066],GAB1
ENSG00000150630,NA,ENSG00000150630,VEGFC,protein_coding,vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682],VEGFC
ENSG00000133131,NA,ENSG00000133131,MORC4,protein_coding,MORC family CW-type zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:23485],MORC4
ENSG00000116128,NA,ENSG00000116128,BCL9,protein_coding,B cell CLL/lymphoma 9 [Source:HGNC Symbol;Acc:HGNC:1008],BCL9
ENSG00000082898,NA,ENSG00000082898,XPO1,protein_coding,exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825],XPO1
ENSG00000128652,NA,ENSG00000128652,HOXD3,protein_coding,homeobox D3 [Source:HGNC Symbol;Acc:HGNC:5137],HOXD3
ENSG00000163328,NA,ENSG00000163328,GPR155,protein_coding,G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951],GPR155
ENSG00000115652,NA,ENSG00000115652,UXS1,protein_coding,UDP-glucuronate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:17729],UXS1
ENSG00000188342,NA,ENSG00000188342,GTF2F2,protein_coding,general transcription factor IIF subunit 2 [Source:HGNC Symbol;Acc:HGNC:4653],GTF2F2
ENSG00000099822,NA,ENSG00000099822,HCN2,protein_coding,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2 [Source:HGNC Symbol;Acc:HGNC:4846],HCN2
ENSG00000150556,NA,ENSG00000150556,LYPD6B,protein_coding,LY6/PLAUR domain containing 6B [Source:HGNC Symbol;Acc:HGNC:27018],LYPD6B
ENSG00000188042,NA,ENSG00000188042,ARL4C,protein_coding,ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698],ARL4C
ENSG00000143158,NA,ENSG00000143158,MPC2,protein_coding,mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515],MPC2
ENSG00000164418,NA,ENSG00000164418,GRIK2,protein_coding,glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580],GRIK2
ENSG00000163873,NA,ENSG00000163873,GRIK3,protein_coding,glutamate ionotropic receptor kainate type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4581],GRIK3
ENSG00000063245,NA,ENSG00000063245,EPN1,protein_coding,epsin 1 [Source:HGNC Symbol;Acc:HGNC:21604],EPN1
ENSG00000163462,NA,ENSG00000163462,TRIM46,protein_coding,tripartite motif containing 46 [Source:HGNC Symbol;Acc:HGNC:19019],TRIM46
ENSG00000188573,NA,ENSG00000188573,FBLL1,protein_coding,fibrillarin like 1 [Source:HGNC Symbol;Acc:HGNC:35458],FBLL1
ENSG00000105202,NA,ENSG00000105202,FBL,protein_coding,fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599],FBL
ENSG00000265241,NA,ENSG00000265241,RBM8A,protein_coding,RNA binding motif protein 8A [Source:HGNC Symbol;Acc:HGNC:9905],RBM8A
ENSG00000112394,NA,ENSG00000112394,SLC16A10,protein_coding,solute carrier family 16 member 10 [Source:HGNC Symbol;Acc:HGNC:17027],SLC16A10
ENSG00000111817,NA,ENSG00000111817,DSE,protein_coding,dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144],DSE
ENSG00000285446,NA,ENSG00000285446,Z84488.2,protein_coding,novel protein,Z84488.2
ENSG00000205808,NA,ENSG00000205808,PLPP6,protein_coding,phospholipid phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:23682],PLPP6
ENSG00000100664,NA,ENSG00000100664,EIF5,protein_coding,eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299],EIF5
ENSG00000100592,NA,ENSG00000100592,DAAM1,protein_coding,dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142],DAAM1
ENSG00000071537,NA,ENSG00000071537,SEL1L,protein_coding,"SEL1L, ERAD E3 ligase adaptor subunit [Source:HGNC Symbol;Acc:HGNC:10717]",SEL1L
ENSG00000100796,NA,ENSG00000100796,PPP4R3A,protein_coding,protein phosphatase 4 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:20219],PPP4R3A
ENSG00000143171,NA,ENSG00000143171,RXRG,protein_coding,retinoid X receptor gamma [Source:HGNC Symbol;Acc:HGNC:10479],RXRG
ENSG00000165244,NA,ENSG00000165244,ZNF367,protein_coding,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320],ZNF367
ENSG00000088986,NA,ENSG00000088986,DYNLL1,protein_coding,dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476],DYNLL1
ENSG00000196850,NA,ENSG00000196850,PPTC7,protein_coding,PTC7 protein phosphatase homolog [Source:HGNC Symbol;Acc:HGNC:30695],PPTC7
ENSG00000112062,NA,ENSG00000112062,MAPK14,protein_coding,mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876],MAPK14
ENSG00000243477,NA,ENSG00000243477,NAA80,protein_coding,"N(alpha)-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]",NAA80
ENSG00000177181,NA,ENSG00000177181,RIMKLA,protein_coding,ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725],RIMKLA
ENSG00000158050,NA,ENSG00000158050,DUSP2,protein_coding,dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068],DUSP2
ENSG00000197077,NA,ENSG00000197077,KIAA1671,protein_coding,KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345],KIAA1671
ENSG00000172765,NA,ENSG00000172765,TMCC1,protein_coding,transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116],TMCC1
ENSG00000100575,NA,ENSG00000100575,TIMM9,protein_coding,translocase of inner mitochondrial membrane 9 [Source:HGNC Symbol;Acc:HGNC:11819],TIMM9
ENSG00000111879,NA,ENSG00000111879,FAM184A,protein_coding,family with sequence similarity 184 member A [Source:HGNC Symbol;Acc:HGNC:20991],FAM184A
ENSG00000277443,NA,ENSG00000277443,MARCKS,protein_coding,myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759],MARCKS
ENSG00000196405,NA,ENSG00000196405,EVL,protein_coding,Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234],EVL
ENSG00000150938,NA,ENSG00000150938,CRIM1,protein_coding,cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359],CRIM1
ENSG00000100577,NA,ENSG00000100577,GSTZ1,protein_coding,glutathione S-transferase zeta 1 [Source:HGNC Symbol;Acc:HGNC:4643],GSTZ1
ENSG00000146426,NA,ENSG00000146426,TIAM2,protein_coding,T cell lymphoma invasion and metastasis 2 [Source:HGNC Symbol;Acc:HGNC:11806],TIAM2
ENSG00000119616,NA,ENSG00000119616,FCF1,protein_coding,"FCF1, rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]",FCF1
ENSG00000110011,NA,ENSG00000110011,DNAJC4,protein_coding,DnaJ heat shock protein family (Hsp40) member C4 [Source:HGNC Symbol;Acc:HGNC:5271],DNAJC4
ENSG00000159692,NA,ENSG00000159692,CTBP1,protein_coding,C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494],CTBP1
ENSG00000145934,NA,ENSG00000145934,TENM2,protein_coding,teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943],TENM2
ENSG00000145386,NA,ENSG00000145386,CCNA2,protein_coding,cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578],CCNA2
ENSG00000171467,NA,ENSG00000171467,ZNF318,protein_coding,zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578],ZNF318
ENSG00000171132,NA,ENSG00000171132,PRKCE,protein_coding,protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401],PRKCE
ENSG00000166348,NA,ENSG00000166348,USP54,protein_coding,ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:HGNC:23513],USP54
ENSG00000096746,NA,ENSG00000096746,HNRNPH3,protein_coding,heterogeneous nuclear ribonucleoprotein H3 [Source:HGNC Symbol;Acc:HGNC:5043],HNRNPH3
ENSG00000112592,NA,ENSG00000112592,TBP,protein_coding,TATA-box binding protein [Source:HGNC Symbol;Acc:HGNC:11588],TBP
ENSG00000225830,NA,ENSG00000225830,ERCC6,protein_coding,"ERCC excision repair 6, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:3438]",ERCC6
ENSG00000139974,NA,ENSG00000139974,SLC38A6,protein_coding,solute carrier family 38 member 6 [Source:HGNC Symbol;Acc:HGNC:19863],SLC38A6
ENSG00000125848,NA,ENSG00000125848,FLRT3,protein_coding,fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762],FLRT3
ENSG00000108813,NA,ENSG00000108813,DLX4,protein_coding,distal-less homeobox 4 [Source:HGNC Symbol;Acc:HGNC:2917],DLX4
ENSG00000186001,NA,ENSG00000186001,LRCH3,protein_coding,leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637],LRCH3
ENSG00000176029,NA,ENSG00000176029,C11orf16,protein_coding,chromosome 11 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:1169],C11orf16
ENSG00000131149,NA,ENSG00000131149,GSE1,protein_coding,Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979],GSE1
ENSG00000186174,NA,ENSG00000186174,BCL9L,protein_coding,B cell CLL/lymphoma 9 like [Source:HGNC Symbol;Acc:HGNC:23688],BCL9L
ENSG00000149922,NA,ENSG00000149922,TBX6,protein_coding,T-box 6 [Source:HGNC Symbol;Acc:HGNC:11605],TBX6
ENSG00000144843,NA,ENSG00000144843,ADPRH,protein_coding,ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269],ADPRH
ENSG00000152779,NA,ENSG00000152779,SLC16A12,protein_coding,solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094],SLC16A12
ENSG00000128283,NA,ENSG00000128283,CDC42EP1,protein_coding,CDC42 effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17014],CDC42EP1
ENSG00000100354,NA,ENSG00000100354,TNRC6B,protein_coding,trinucleotide repeat containing 6B [Source:HGNC Symbol;Acc:HGNC:29190],TNRC6B
ENSG00000126351,NA,ENSG00000126351,THRA,protein_coding,thyroid hormone receptor alpha [Source:HGNC Symbol;Acc:HGNC:11796],THRA
ENSG00000135750,NA,ENSG00000135750,KCNK1,protein_coding,potassium two pore domain channel subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:6272],KCNK1
ENSG00000177728,NA,ENSG00000177728,TMEM94,protein_coding,transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983],TMEM94
ENSG00000182446,NA,ENSG00000182446,NPLOC4,protein_coding,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",NPLOC4
ENSG00000092929,NA,ENSG00000092929,UNC13D,protein_coding,unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147],UNC13D
ENSG00000122861,NA,ENSG00000122861,PLAU,protein_coding,"plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]",PLAU
ENSG00000163159,NA,ENSG00000163159,VPS72,protein_coding,vacuolar protein sorting 72 homolog [Source:HGNC Symbol;Acc:HGNC:11644],VPS72
ENSG00000163508,NA,ENSG00000163508,EOMES,protein_coding,eomesodermin [Source:HGNC Symbol;Acc:HGNC:3372],EOMES
ENSG00000167792,NA,ENSG00000167792,NDUFV1,protein_coding,NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716],NDUFV1
ENSG00000142408,NA,ENSG00000142408,CACNG8,protein_coding,calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628],CACNG8
ENSG00000189171,NA,ENSG00000189171,S100A13,protein_coding,S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490],S100A13
ENSG00000113430,NA,ENSG00000113430,IRX4,protein_coding,iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129],IRX4
ENSG00000204569,NA,ENSG00000204569,PPP1R10,protein_coding,protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284],PPP1R10
ENSG00000143621,NA,ENSG00000143621,ILF2,protein_coding,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037],ILF2
ENSG00000116560,NA,ENSG00000116560,SFPQ,protein_coding,splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774],SFPQ
ENSG00000130766,NA,ENSG00000130766,SESN2,protein_coding,sestrin 2 [Source:HGNC Symbol;Acc:HGNC:20746],SESN2
ENSG00000177098,NA,ENSG00000177098,SCN4B,protein_coding,sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592],SCN4B
ENSG00000126243,NA,ENSG00000126243,LRFN3,protein_coding,leucine rich repeat and fibronectin type III domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28370],LRFN3
ENSG00000167699,NA,ENSG00000167699,GLOD4,protein_coding,glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111],GLOD4
ENSG00000062725,NA,ENSG00000062725,APPBP2,protein_coding,amyloid beta precursor protein binding protein 2 [Source:HGNC Symbol;Acc:HGNC:622],APPBP2
ENSG00000004142,NA,ENSG00000004142,POLDIP2,protein_coding,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],POLDIP2
ENSG00000117877,NA,ENSG00000117877,CD3EAP,protein_coding,CD3e molecule associated protein [Source:HGNC Symbol;Acc:HGNC:24219],CD3EAP
ENSG00000126861,NA,ENSG00000126861,OMG,protein_coding,oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135],OMG
ENSG00000188729,NA,ENSG00000188729,OSTN,protein_coding,osteocrin [Source:HGNC Symbol;Acc:HGNC:29961],OSTN
ENSG00000179213,NA,ENSG00000179213,SIGLECL1,protein_coding,SIGLEC family like 1 [Source:HGNC Symbol;Acc:HGNC:26856],SIGLECL1
ENSG00000115474,NA,ENSG00000115474,KCNJ13,protein_coding,potassium voltage-gated channel subfamily J member 13 [Source:HGNC Symbol;Acc:HGNC:6259],KCNJ13
ENSG00000182359,NA,ENSG00000182359,KBTBD3,protein_coding,kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934],KBTBD3
ENSG00000137449,NA,ENSG00000137449,CPEB2,protein_coding,cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745],CPEB2
ENSG00000054796,NA,ENSG00000054796,SPO11,protein_coding,"SPO11, initiator of meiotic double stranded breaks [Source:HGNC Symbol;Acc:HGNC:11250]",SPO11
ENSG00000130703,NA,ENSG00000130703,OSBPL2,protein_coding,oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761],OSBPL2
ENSG00000196531,NA,ENSG00000196531,NACA,protein_coding,nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629],NACA
ENSG00000160094,NA,ENSG00000160094,ZNF362,protein_coding,zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079],ZNF362
ENSG00000244038,NA,ENSG00000244038,DDOST,protein_coding,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728],DDOST
ENSG00000178498,NA,ENSG00000178498,DTX3,protein_coding,deltex E3 ubiquitin ligase 3 [Source:HGNC Symbol;Acc:HGNC:24457],DTX3
ENSG00000203880,NA,ENSG00000203880,PCMTD2,protein_coding,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15882],PCMTD2
ENSG00000164163,NA,ENSG00000164163,ABCE1,protein_coding,ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69],ABCE1
ENSG00000166569,NA,ENSG00000166569,CPLX4,protein_coding,complexin 4 [Source:HGNC Symbol;Acc:HGNC:24330],CPLX4
ENSG00000177239,NA,ENSG00000177239,MAN1B1,protein_coding,mannosidase alpha class 1B member 1 [Source:HGNC Symbol;Acc:HGNC:6823],MAN1B1
ENSG00000082074,NA,ENSG00000082074,FYB1,protein_coding,FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036],FYB1
ENSG00000123810,NA,ENSG00000123810,B9D2,protein_coding,B9 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28636],B9D2
ENSG00000139687,NA,ENSG00000139687,RB1,protein_coding,RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884],RB1
ENSG00000132466,NA,ENSG00000132466,ANKRD17,protein_coding,ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575],ANKRD17
ENSG00000131503,NA,ENSG00000131503,ANKHD1,protein_coding,ankyrin repeat and KH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24714],ANKHD1
ENSG00000254996,NA,ENSG00000254996,ANKHD1-EIF4EBP3,protein_coding,ANKHD1-EIF4EBP3 readthrough [Source:HGNC Symbol;Acc:HGNC:33530],ANKHD1-EIF4EBP3
ENSG00000155961,NA,ENSG00000155961,RAB39B,protein_coding,"RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]",RAB39B
ENSG00000122203,NA,ENSG00000122203,KIAA1191,protein_coding,KIAA1191 [Source:HGNC Symbol;Acc:HGNC:29209],KIAA1191
ENSG00000126016,NA,ENSG00000126016,AMOT,protein_coding,angiomotin [Source:HGNC Symbol;Acc:HGNC:17810],AMOT
ENSG00000205089,NA,ENSG00000205089,CCNI2,protein_coding,cyclin I family member 2 [Source:HGNC Symbol;Acc:HGNC:33869],CCNI2
ENSG00000225526,NA,ENSG00000225526,MKRN2OS,protein_coding,MKRN2 opposite strand [Source:HGNC Symbol;Acc:HGNC:40375],MKRN2OS
ENSG00000157150,NA,ENSG00000157150,TIMP4,protein_coding,TIMP metallopeptidase inhibitor 4 [Source:HGNC Symbol;Acc:HGNC:11823],TIMP4
ENSG00000257390,NA,ENSG00000257390,AC023055.1,protein_coding,novel protein,AC023055.1
ENSG00000135392,NA,ENSG00000135392,DNAJC14,protein_coding,DnaJ heat shock protein family (Hsp40) member C14 [Source:HGNC Symbol;Acc:HGNC:24581],DNAJC14
ENSG00000011132,NA,ENSG00000011132,APBA3,protein_coding,amyloid beta precursor protein binding family A member 3 [Source:HGNC Symbol;Acc:HGNC:580],APBA3
ENSG00000171729,NA,ENSG00000171729,TMEM51,protein_coding,transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488],TMEM51
ENSG00000134107,NA,ENSG00000134107,BHLHE40,protein_coding,basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046],BHLHE40
ENSG00000224586,NA,ENSG00000224586,GPX5,protein_coding,glutathione peroxidase 5 [Source:HGNC Symbol;Acc:HGNC:4557],GPX5
ENSG00000152784,NA,ENSG00000152784,PRDM8,protein_coding,PR/SET domain 8 [Source:HGNC Symbol;Acc:HGNC:13993],PRDM8
ENSG00000147853,NA,ENSG00000147853,AK3,protein_coding,adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376],AK3
ENSG00000153006,NA,ENSG00000153006,SREK1IP1,protein_coding,SREK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26716],SREK1IP1
ENSG00000101265,NA,ENSG00000101265,RASSF2,protein_coding,Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883],RASSF2
ENSG00000133107,NA,ENSG00000133107,TRPC4,protein_coding,transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336],TRPC4
ENSG00000183722,NA,ENSG00000183722,LHFPL6,protein_coding,LHFPL tetraspan subfamily member 6 [Source:HGNC Symbol;Acc:HGNC:6586],LHFPL6
ENSG00000123395,NA,ENSG00000123395,ATG101,protein_coding,autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679],ATG101
ENSG00000108395,NA,ENSG00000108395,TRIM37,protein_coding,tripartite motif containing 37 [Source:HGNC Symbol;Acc:HGNC:7523],TRIM37
ENSG00000106436,NA,ENSG00000106436,MYL10,protein_coding,myosin light chain 10 [Source:HGNC Symbol;Acc:HGNC:29825],MYL10
ENSG00000166979,NA,ENSG00000166979,EVA1C,protein_coding,eva-1 homolog C [Source:HGNC Symbol;Acc:HGNC:13239],EVA1C
ENSG00000002746,NA,ENSG00000002746,HECW1,protein_coding,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]",HECW1
ENSG00000153310,NA,ENSG00000153310,FAM49B,protein_coding,family with sequence similarity 49 member B [Source:HGNC Symbol;Acc:HGNC:25216],FAM49B
ENSG00000132975,NA,ENSG00000132975,GPR12,protein_coding,G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466],GPR12
ENSG00000117595,NA,ENSG00000117595,IRF6,protein_coding,interferon regulatory factor 6 [Source:HGNC Symbol;Acc:HGNC:6121],IRF6
ENSG00000118193,NA,ENSG00000118193,KIF14,protein_coding,kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181],KIF14
ENSG00000124608,NA,ENSG00000124608,AARS2,protein_coding,"alanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21022]",AARS2
ENSG00000112763,NA,ENSG00000112763,BTN2A1,protein_coding,butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136],BTN2A1
ENSG00000144810,NA,ENSG00000144810,COL8A1,protein_coding,collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215],COL8A1
ENSG00000259956,NA,ENSG00000259956,RBM15B,protein_coding,RNA binding motif protein 15B [Source:HGNC Symbol;Acc:HGNC:24303],RBM15B
ENSG00000120029,NA,ENSG00000120029,ARMH3,protein_coding,armadillo-like helical domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25788],ARMH3
ENSG00000173692,NA,ENSG00000173692,PSMD1,protein_coding,"proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]",PSMD1
ENSG00000067141,NA,ENSG00000067141,NEO1,protein_coding,neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754],NEO1
ENSG00000138944,NA,ENSG00000138944,SHISAL1,protein_coding,shisa like 1 [Source:HGNC Symbol;Acc:HGNC:29335],SHISAL1
ENSG00000166349,NA,ENSG00000166349,RAG1,protein_coding,recombination activating 1 [Source:HGNC Symbol;Acc:HGNC:9831],RAG1
ENSG00000102890,NA,ENSG00000102890,ELMO3,protein_coding,engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289],ELMO3
ENSG00000075275,NA,ENSG00000075275,CELSR1,protein_coding,cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850],CELSR1
